context,p,decision
62,1,"[-0.03824431528177173, -0.1618585117945138]"
62,2,"[-0.04101735758440481, -0.15106150934616985]"
62,3,"[-0.0388453013355082, -0.1547163669261325]"
63,0,"[np.float64(-0.18337407709632136), np.float64(0.5811773835091678)]"
63,1,"[-0.1464548912449983, 0.09853225265279983]"
63,2,"[-0.16673528365763607, 0.21876313632449282]"
63,3,"[-0.18337407709632136, 0.35453463766365256]"
64,0,"[np.float64(0.11112379120332029), np.float64(-0.10797149585321468)]"
64,1,"[0.05429988413148129, -0.20175080395307488]"
64,2,"[0.11171829878674527, -0.16464069112076574]"
64,3,"[np.float64(0.12826057671310448), np.float64(-0.11692488640029818)]"
65,0,"[np.float64(-0.22463139971861423), np.float64(-0.18819570133181565)]"
65,1,"[-0.3530359315387341, -0.04445514843425466]"
65,2,"[-0.2843590195320794, -0.1524024070833425]"
65,3,"[-0.3300710853230295, -0.09176913719524991]"
66,0,"[np.float64(0.4290633644168581), np.float64(-0.12527165494749842)]"
66,1,"[0.03192928076727404, 0.0991121351148421]"
66,2,"[0.23900238731586262, -0.03431958189405729]"
66,3,"[np.float64(0.3229810885318299), np.float64(-0.0601309309193091)]"
67,0,"[np.float64(0.2770646142845158), np.float64(-0.06290524650261246)]"
67,1,"[0.28650445804455643, -0.03387354306941137]"
67,2,"[0.2795904666136879, -0.054527072145361385]"
67,3,"[np.float64(0.275052440187899), np.float64(-0.06939149815520539)]"
68,0,"[np.float64(-0.17647529795691794), np.float64(-0.09089341124458078)]"
68,1,"[-0.20952629161796935, -0.33148289282897936]"
68,2,"[-0.20790111604068456, -0.32436451366309654]"
68,3,"[-0.19425118955322268, -0.29054150341200796]"
69,0,"[np.float64(0.02903438112548408), np.float64(0.30639782620186384)]"
69,1,"[0.08965720045092734, 0.04266135002300583]"
69,2,"[0.0416467996247899, 0.1826816336969177]"
69,3,"[np.float64(0.007527553966458683), np.float64(0.28819098925700065)]"
70,0,"[np.float64(0.06586323828884039), np.float64(-0.1747241406265584)]"
70,1,"[-0.0914456105061568, -0.0960937388369089]"
70,2,"[0.04216393146180935, -0.14577981666190554]"
70,3,"[-0.00928103788428971, -0.1293923933847612]"
71,0,"[np.float64(-0.3610952707162868), np.float64(-0.2985477372460714)]"
71,1,"[-0.5359522447565026, -0.023114722899518714]"
71,2,"[-0.41682684539475445, -0.1552755200301897]"
71,3,"[np.float64(-0.37765594317265483), np.float64(-0.21267844643746334)]"
72,0,"[np.float64(0.4846050628049151), np.float64(0.19256368573189672)]"
72,1,"[0.2466203442138613, 0.2996408232453823]"
72,2,"[0.2501500373098995, 0.30026285890386617]"
72,3,"[0.297103180293679, 0.2970458858129634]"
73,0,"[np.float64(0.30537458552543684), np.float64(0.09238458978706612)]"
73,1,"[0.3297196519782604, -0.04014380101187448]"
73,2,"[0.32712201318990275, 0.06221124136151874]"
73,3,"[0.32595092371716566, 0.053095150310743786]"
74,0,"[np.float64(-0.23535097072576), np.float64(0.11221857254245406)]"
74,1,"[-0.0313971031346797, 0.1473289970043974]"
74,2,"[-0.0953147843066216, 0.11836657630241798]"
74,3,"[np.float64(-0.1621870919986877), np.float64(0.10558861832469611)]"
0,0,"[np.float64(0.30505842990389465), np.float64(0.2606475212005938)]"
0,1,"[0.28865247788646897, -0.0026548313297341444]"
0,2,"[0.30125200536537017, 0.026538498565320146]"
0,3,"[0.30505842990389476, 0.14405491082199653]"
1,0,"[np.float64(0.23863862179777798), np.float64(0.2683783575206824)]"
1,1,"[0.2938190842575874, 0.2220252834341378]"
1,2,"[0.2472569867740314, 0.2866633474187968]"
1,3,"[0.2764633554819354, 0.2485127646235474]"
2,0,"[np.float64(0.11913936788368384), np.float64(-0.11913800345362068)]"
2,1,"[0.05110628561551966, -0.1287598455997495]"
2,2,"[0.10075947508766397, -0.1277002616239124]"
2,3,"[np.float64(0.1237253337189387), np.float64(-0.11585332255031765)]"
3,0,"[np.float64(-0.33237329723067055), np.float64(0.08985884381990913)]"
3,1,"[-0.16439915935039007, 0.13219068005727008]"
3,2,"[-0.21910906963442967, 0.1289571826377592]"
3,3,"[np.float64(-0.3198127808828842), np.float64(0.1011704582861698)]"
4,0,"[np.float64(0.21004921829049594), np.float64(-0.01963579804830355)]"
4,1,"[0.32478136518119477, -0.04092433257972679]"
4,2,"[0.282348906051991, -0.004926656299122008]"
4,3,"[0.30851922511683133, -0.020423072908963627]"
5,0,"[np.float64(-0.22541813592398216), np.float64(-0.39007811888842725)]"
5,1,"[-0.14334869251412288, -0.42268749983449627]"
5,2,"[-0.20717313078068578, -0.36736898928420725]"
5,3,"[-0.20717313078068578, -0.36736898928420725]"
6,0,"[np.float64(-0.3196559633340742), np.float64(0.17850649449298361)]"
6,1,"[-0.3605297665996022, 0.18059928493208044]"
6,2,"[-0.3196559633340742, 0.17850649449298361]"
6,3,"[np.float64(-0.3009772244138432), np.float64(0.17368689129952486)]"
7,0,"[np.float64(-0.046723930194499115), np.float64(0.271833319644572)]"
7,1,"[0.08109575894218257, 0.1690255367563437]"
7,2,"[-0.023226377620515458, 0.24149830069065026]"
7,3,"[np.float64(-0.06375613896357249), np.float64(0.26706970316012923)]"
8,0,"[np.float64(-0.2795137166177389), np.float64(-0.16887549689550801)]"
8,1,"[-0.03157678447934292, -0.2604098184913216]"
8,2,"[-0.16337121545284178, -0.21008410247172937]"
8,3,"[np.float64(-0.20048600872541927), np.float64(-0.20012935416088465)]"
9,0,"[np.float64(-0.0008096364424489411), np.float64(-0.02093862004808801)]"
9,1,"[-0.031081814198727818, 0.06022316324534783]"
9,2,"[-0.05470201366249985, 0.058899020979678245]"
9,3,"[np.float64(-0.010564590861646836), np.float64(0.006718495438122626)]"
10,0,"[np.float64(0.3341154069642096), np.float64(0.11991373078786052)]"
10,1,"[0.3109934266889681, 0.18137317607838516]"
10,2,"[0.3048317237990821, 0.17992551791896186]"
10,3,"[0.30175966607771015, 0.12447565918645152]"
11,0,"[np.float64(0.18287577101089858), np.float64(-0.2971789858205919)]"
11,1,"[0.10402510869500675, -0.0321789093903847]"
11,2,"[0.17620873330130488, -0.13760755252294124]"
11,3,"[np.float64(0.21341172381317836), np.float64(-0.29849378269420435)]"
12,0,"[np.float64(-0.23316113594194907), np.float64(-0.31307621961036564)]"
12,1,"[-0.22025592317605572, -0.08327550879926196]"
12,2,"[-0.25077395639560557, -0.21776032206149643]"
12,3,"[-0.22753046884962047, -0.10483581641090164]"
13,0,"[np.float64(0.17483051098129496), np.float64(-0.10361200473592397)]"
13,1,"[0.1872144600990586, -0.022118067532470934]"
13,2,"[0.17867152136306091, -0.049517631501528006]"
13,3,"[0.1815316682259897, -0.0374507058316185]"
14,0,"[np.float64(-0.43904270076505747), np.float64(0.024134673024964533)]"
14,1,"[-0.5150705618032054, 0.056285216926789505]"
14,2,"[-0.45417911816033596, 0.02413467302496454]"
14,3,"[np.float64(-0.43714823327071517), np.float64(0.014664814308858132)]"
15,0,"[np.float64(-0.051773456326082906), np.float64(-0.06580132632096522)]"
15,1,"[0.07598367534808696, 0.13038283259551037]"
15,2,"[0.038387259648399105, 0.10401200689537127]"
15,3,"[0.03838725964840042, 0.10401200689537224]"
16,0,"[np.float64(-0.00046873000524385927), np.float64(-0.15367620701462598)]"
16,1,"[-0.1173731202847918, -0.13733953173168334]"
16,2,"[-0.0774776628322772, -0.12560373802352615]"
16,3,"[-0.01969189789005808, -0.12023744806276479]"
17,0,"[np.float64(-0.06932812212818133), np.float64(-0.03439765403345257)]"
17,1,"[-0.05603740015257719, -0.12358251816591165]"
17,2,"[-0.06581861084619173, -0.08752827784161549]"
17,3,"[np.float64(-0.07287585931176474), np.float64(-0.016645705515121338)]"
18,0,"[np.float64(0.016326783697447597), np.float64(0.2189406356294588)]"
18,1,"[-0.05333858458727686, 0.2164282694869733]"
18,2,"[-0.05358784275343803, 0.21614673631467418]"
18,3,"[-0.053587837493988, 0.2161467362099764]"
19,0,"[np.float64(-0.07866179740736559), np.float64(0.25013031902886107)]"
19,1,"[0.06430945730150808, 0.31357370632982773]"
19,2,"[-0.0459502142536402, 0.26724339381503304]"
19,3,"[np.float64(-0.091704943122422), np.float64(0.24306889989867309)]"
20,0,"[np.float64(-0.07963809183819101), np.float64(-0.44767100873451493)]"
20,1,"[-0.2016260611956031, -0.27374311688431474]"
20,2,"[-0.18765819893277375, -0.32283298482487066]"
20,3,"[-0.19760205500574868, -0.3080414423868527]"
21,0,"[np.float64(0.7007325037360013), np.float64(0.1037545829866039)]"
21,1,"[0.697923127944072, 0.026178189973827697]"
21,2,"[0.7003821167224034, 0.0710149023131656]"
21,3,"[0.7006653085647826, 0.09648450352519392]"
22,0,"[np.float64(0.3235419838299677), np.float64(0.4041811841086329)]"
22,1,"[0.3923830180404545, 0.3922612214793718]"
22,2,"[0.32858583275979125, 0.4041095533175845]"
22,3,"[np.float64(0.3235419838299677), np.float64(0.4041811841086329)]"
23,0,"[np.float64(0.422987949662213), np.float64(0.1720502225512563)]"
23,1,"[0.09385691317825323, 0.19547479248195812]"
23,2,"[0.2613188819677845, 0.19600448590006425]"
23,3,"[np.float64(0.3595832546878627), np.float64(0.18462504721482723)]"
24,0,"[np.float64(-0.24534702795997362), np.float64(0.1803033142346858)]"
24,1,"[-0.23476261128042752, -0.03230458468316793]"
24,2,"[-0.2461107262606747, 0.07038063597070947]"
24,3,"[np.float64(-0.24287044101107172), np.float64(0.17139550414304308)]"
25,0,"[np.float64(0.4180520671789168), np.float64(-0.23996731443479685)]"
25,1,"[0.4026533006343689, -0.16388002787519584]"
25,2,"[0.40438685096234334, -0.2398611165427203]"
25,3,"[np.float64(0.4106837099128897), np.float64(-0.2553028055286476)]"
26,0,"[np.float64(-0.45438702613158555), np.float64(-0.3292165309737111)]"
26,1,"[-0.4276666766832039, -0.37800448387903]"
26,2,"[-0.4324634226098784, -0.36411979591432986]"
26,3,"[-0.4520027173234361, -0.3320568202368005]"
27,0,"[np.float64(0.019598745519133667), np.float64(-0.1497605816333125)]"
27,1,"[-0.027907287522596698, 0.012256182680226026]"
27,2,"[0.04186884298710443, -0.05755323803972617]"
27,3,"[0.03660778589200453, -0.046936412562068076]"
28,0,"[np.float64(0.3682964634050089), np.float64(0.018781866455897828)]"
28,1,"[0.02801033129557152, 0.0688486477506557]"
28,2,"[0.1187474618578866, 0.03641710044602376]"
28,3,"[0.10702733482530813, 0.03934100168719915]"
29,0,"[np.float64(0.07434202455548591), np.float64(0.030923730675399386)]"
29,1,"[0.033985280234125094, 0.07058100006416673]"
29,2,"[0.08581457633375406, 0.013579973921086189]"
29,3,"[0.05314341457114498, 0.03474348825349011]"
30,0,"[np.float64(-0.37016349602857185), np.float64(-0.07484202855348118)]"
30,1,"[-0.35409457436527747, -0.162507001073048]"
30,2,"[-0.36373787333479846, -0.09145547062000495]"
30,3,"[-0.3534797041247315, -0.12346064605691029]"
31,0,"[np.float64(0.17201237042668038), np.float64(0.19044656596161746)]"
31,1,"[0.025761356150058416, 0.1086729346149539]"
31,2,"[0.09429374339952762, 0.1438439222985785]"
31,3,"[0.09429374339949236, 0.14384392229866882]"
32,0,"[np.float64(0.3414810108876108), np.float64(-0.2459810680333291)]"
32,1,"[0.07063005172926734, -0.017471871210866158]"
32,2,"[0.24567521960215571, -0.15000183122129443]"
32,3,"[np.float64(0.3628456172619941), np.float64(-0.25214479386908717)]"
33,0,"[np.float64(-0.310135701946917), np.float64(0.08989755434646943)]"
33,1,"[-0.20379887180468675, 0.13313767333248458]"
33,2,"[-0.27487332914178564, 0.12403239511287609]"
33,3,"[np.float64(-0.31434453649004446), np.float64(0.08889805527992115)]"
34,0,"[np.float64(0.21307627956953232), np.float64(-0.08412121690091384)]"
34,1,"[0.19702968447324531, 0.06675729822687687]"
34,2,"[0.23200170290623928, 0.002649470967493809]"
34,3,"[0.22562597075856286, 0.033558879358532696]"
35,0,"[np.float64(-0.5088078201284453), np.float64(-0.19672968853981126)]"
35,1,"[-0.41104207999412556, -0.09826257303184616]"
35,2,"[-0.5021074707170703, -0.1819373923065763]"
35,3,"[np.float64(-0.513954511693013), np.float64(-0.19549353681859466)]"
36,0,"[np.float64(0.15613128366296367), np.float64(-0.4372167866197172)]"
36,1,"[-0.041852317979116455, -0.3597461179791857]"
36,2,"[0.016471495971172007, -0.37439925330689366]"
36,3,"[0.0164715064345137, -0.3743992536530312]"
37,0,"[np.float64(-0.6210243440051495), np.float64(0.1317330766774243)]"
37,1,"[-0.4405046585047266, 0.202938525148241]"
37,2,"[-0.45671617707663115, 0.17519119044245499]"
37,3,"[-0.5023169086632756, 0.1349605695474872]"
38,0,"[np.float64(-0.10771203935860406), np.float64(0.5419335636539617)]"
38,1,"[0.048511721222894724, -0.004036612111635958]"
38,2,"[-0.017110778393290112, 0.2847145726255423]"
38,3,"[np.float64(-0.06574537040518079), np.float64(0.43066731384475754)]"
39,0,"[np.float64(-0.11522889469682683), np.float64(0.24543908948469415)]"
39,1,"[0.12041692984737604, 0.17017350294540845]"
39,2,"[-0.0680419115882174, 0.22646074615475448]"
39,3,"[0.052079442002868126, 0.19690901465280325]"
40,0,"[np.float64(0.192510411774841), np.float64(-0.1700397270155567)]"
40,1,"[0.43287377277041894, -0.08368844827383887]"
40,2,"[0.27124171216826876, -0.1683197042862802]"
40,3,"[np.float64(0.2094091865859917), np.float64(-0.1984803916170103)]"
41,0,"[np.float64(0.273092952937688), np.float64(-0.29078822078761923)]"
41,1,"[0.1948342707561035, -0.04667539389966562]"
41,2,"[0.28015519096592656, -0.17474298087528684]"
41,3,"[np.float64(0.2845624385790153), np.float64(-0.20283268839039537)]"
42,0,"[np.float64(-0.08727558927468718), np.float64(0.03936618172868345)]"
42,1,"[-0.012485407078974484, -0.0732677425853577]"
42,2,"[-0.05715940699961787, -0.024968478267607397]"
42,3,"[-0.022412231653891182, -0.0658738026986046]"
43,0,"[np.float64(0.1389694044293135), np.float64(-0.1434900727847319)]"
43,1,"[-0.05257786579063028, -0.1975160759919811]"
43,2,"[0.07338915711278853, -0.16510947252307434]"
43,3,"[-0.017094084605264456, -0.1896018026844068]"
44,0,"[np.float64(-0.2769989517052375), np.float64(0.3150209558264902)]"
44,1,"[-0.3280043909632469, 0.35595725092579406]"
44,2,"[-0.27845707686870924, 0.3330319125574834]"
44,3,"[np.float64(-0.26176830488563935), np.float64(0.31754529597006625)]"
45,0,"[np.float64(-0.0815069046486784), np.float64(-0.3467206379851758)]"
45,1,"[-0.09741851914416426, -0.07734859315946462]"
45,2,"[-0.09987504066792932, -0.2862041162911513]"
45,3,"[-0.10814240737254383, -0.2509961232019022]"
46,0,"[np.float64(0.1788006731266062), np.float64(0.0039138803375237015)]"
46,1,"[0.10209685563708612, -0.05338701558583106]"
46,2,"[0.15670784332645538, -0.02785683074832502]"
46,3,"[np.float64(0.196219975810988), np.float64(-0.0001742967008206489)]"
47,0,"[np.float64(-0.20603853741109424), np.float64(0.042114766398531)]"
47,1,"[-0.20616920421416446, 0.0073999961930985535]"
47,2,"[-0.231618468920761, 0.02551235806976991]"
47,3,"[np.float64(-0.21992586484204174), np.float64(0.042904693006120945)]"
48,0,"[np.float64(0.09022097661694631), np.float64(0.3910782216302178)]"
48,1,"[0.13618361605476842, 0.1940794950446542]"
48,2,"[0.06539525859892352, 0.3336174213182115]"
48,3,"[0.09252030436130024, 0.24019151866279773]"
49,0,"[np.float64(-0.19063398556801575), np.float64(0.2300232402098652)]"
49,1,"[-0.14309400992398003, -0.053800266484393774]"
49,2,"[-0.17086502229445547, 0.033357989174541726]"
49,3,"[np.float64(-0.19937323383505612), np.float64(0.18263792070402404)]"
50,0,"[np.float64(-0.29147644894058394), np.float64(-0.06286202061764577)]"
50,1,"[-0.35108835994131277, -0.023550570360642266]"
50,2,"[-0.3432066217794468, -0.03839060302600533]"
50,3,"[-0.3397245998075624, -0.045060748643845634]"
51,0,"[np.float64(-0.2777466466042696), np.float64(0.05600207512304437)]"
51,1,"[-0.30149247616997793, 0.041979179346845724]"
51,2,"[-0.282493522080523, 0.05453054122874725]"
51,3,"[np.float64(-0.27440968180290015), np.float64(0.05695748154136099)]"
52,0,"[np.float64(-0.25273291457282865), np.float64(-0.09130502932851367)]"
52,1,"[-0.2620116461140281, -0.07748849330695838]"
52,2,"[-0.26115528512891373, -0.12213457033782568]"
52,3,"[np.float64(-0.25505109777472257), np.float64(-0.10505260082279007)]"
53,0,"[np.float64(0.013447460767814612), np.float64(-0.0719943912850532)]"
53,1,"[-0.027350549317896534, -0.08011290596808263]"
53,2,"[0.0048734901327663616, -0.0851092432604483]"
53,3,"[np.float64(0.018463882990105346), np.float64(-0.0634036270338266)]"
54,0,"[np.float64(-0.10389127162703296), np.float64(0.057266629845319966)]"
54,1,"[-0.10327959664528352, -0.00010881149646593813]"
54,2,"[-0.09980345558135434, 0.03280315979059191]"
54,3,"[-0.09965107670762843, 0.031285818769749826]"
55,0,"[np.float64(-0.16662838992970253), np.float64(0.19066650520336245)]"
55,1,"[-0.08182100186090095, 0.014715722226294636]"
55,2,"[-0.15135957251196785, 0.11329705654076203]"
55,3,"[np.float64(-0.1878149355024798), np.float64(0.18737023358769234)]"
56,0,"[np.float64(-0.16410904199481224), np.float64(0.05944797145894386)]"
56,1,"[-0.17787431232362796, 0.10863416774515999]"
56,2,"[-0.157575485050249, 0.08508600403622021]"
56,3,"[np.float64(-0.15548750773953424), np.float64(0.06881826122123177)]"
57,0,"[np.float64(0.10222938632664091), np.float64(0.07368421608170876)]"
57,1,"[0.11962169357530256, 0.07233323667460338]"
57,2,"[0.10741583162221224, 0.07365158578479564]"
57,3,"[np.float64(0.1014910988805813), np.float64(0.07383168314526234)]"
58,0,"[np.float64(0.027047054386701307), np.float64(-0.579265574503856)]"
58,1,"[0.06028600528401563, -0.11283550557570426]"
58,2,"[0.02846878885001769, -0.3478147982215468]"
58,3,"[0.04370496033989067, -0.18522354899048718]"
59,0,"[np.float64(-0.03174502128907379), np.float64(0.3099599974437148)]"
59,1,"[-0.05157840723295972, -0.01935164684610638]"
59,2,"[-0.063703683623992, 0.0994065645451441]"
59,3,"[np.float64(-0.04329003220424467), np.float64(0.25742160594545155)]"
60,0,"[np.float64(0.2751093909319923), np.float64(0.27411342015387113)]"
60,1,"[0.10997363408579028, 0.4652336232394587]"
60,2,"[0.11022589618881484, 0.46519235800825437]"
60,3,"[np.float64(0.2637810163419164), np.float64(0.3095744944619978)]"
61,0,"[np.float64(-0.03875072904280401), np.float64(0.18872887273156527)]"
61,1,"[-0.26903033782429964, 0.1705097048558202]"
61,2,"[-0.11950022329764873, 0.17990977257890456]"
61,3,"[np.float64(-0.048631887667905785), np.float64(0.17198684687933033)]"
62,0,"[np.float64(-0.5572950080885007), np.float64(0.15846263332252286)]"
62,1,"[-0.43826515241272274, 0.1350221330720044]"
62,2,"[np.float64(-0.5657870460020284), np.float64(0.1728338726356105)]"
62,3,"[-0.4659000879772396, 0.13865847906124287]"
63,0,"[np.float64(-0.06754185017127538), np.float64(-0.43355894353389635)]"
63,1,"[0.05737243948097217, -0.10739781710081553]"
63,2,"[-0.02429797646231582, -0.20315242930921604]"
63,3,"[np.float64(-0.08952937258194374), np.float64(-0.364884071133908)]"
64,0,"[np.float64(0.26517893587508723), np.float64(0.15759635487056967)]"
64,1,"[0.2571096857933265, 0.19872132563995284]"
64,2,"[0.26245982309129645, 0.13445220542190225]"
64,3,"[np.float64(0.2696461814726763), np.float64(0.11323734758383053)]"
65,0,"[np.float64(0.18697445990614805), np.float64(0.07162313613016019)]"
65,1,"[0.18287728662690939, 0.12062034708250528]"
65,2,"[0.18641396203990396, 0.07594594051861747]"
65,3,"[np.float64(0.18767058729161404), np.float64(0.06526480548800309)]"
66,0,"[np.float64(0.11449430181294074), np.float64(-0.2613235344557473)]"
66,1,"[0.0975964155246882, -0.18879846863378746]"
66,2,"[0.11455491953279806, -0.24584349107961845]"
66,3,"[np.float64(0.11497836017260989), np.float64(-0.27596830062688016)]"
67,0,"[np.float64(-0.4142528607951952), np.float64(-0.18783691604937583)]"
67,1,"[-0.30690600536626866, -0.26386458635547466]"
67,2,"[-0.3277912430745944, -0.2627792354051039]"
67,3,"[np.float64(-0.4298057284509502), np.float64(-0.21364125579012427)]"
68,0,"[np.float64(-0.07870544407491281), np.float64(0.004304600572521758)]"
68,1,"[-0.15462973990638668, 0.013958745796091798]"
68,2,"[-0.09548836847615058, 0.022926031741676747]"
68,3,"[np.float64(-0.06267810767024976), np.float64(0.0049373932558823275)]"
69,0,"[np.float64(-0.20980434253850452), np.float64(-0.09417028193301967)]"
69,1,"[-0.2299050256259777, -0.12094273451762554]"
69,2,"[-0.20744906833732563, -0.10121399577563442]"
69,3,"[-0.21445173097262216, -0.10799110149893999]"
70,0,"[np.float64(-0.3679009687970434), np.float64(-0.2991432408264117)]"
70,1,"[-0.2938367047668745, -0.2966266291316242]"
70,2,"[-0.34490198849526643, -0.29334408871057316]"
70,3,"[-0.33511575492587264, -0.2917660605978596]"
71,0,"[np.float64(-0.47473390838505847), np.float64(0.07720657486679748)]"
71,1,"[-0.06319757570227065, 0.022531298784131737]"
71,2,"[-0.18607761522666733, 0.053162535412005184]"
71,3,"[np.float64(-0.47473390838505847), np.float64(0.07720657486679748)]"
72,0,"[np.float64(0.13115033390976438), np.float64(-0.1378311074614132)]"
72,1,"[0.048380796943179066, -0.1687894309772841]"
72,2,"[0.10367093618817719, -0.13431042028273932]"
72,3,"[0.09774338320328091, -0.13907964577133658]"
73,0,"[np.float64(0.3437304026421719), np.float64(0.28925106907385506)]"
73,1,"[0.2358464535838941, 0.28357251348348234]"
73,2,"[0.30840462946249025, 0.289251069073855]"
73,3,"[np.float64(0.336354197764787), np.float64(0.29205715657773307)]"
74,0,"[np.float64(0.0720411132617301), np.float64(0.2055492904594141)]"
74,1,"[0.1330330376584713, 0.07103218286168445]"
74,2,"[0.08813156107248189, 0.21217890699991382]"
74,3,"[np.float64(0.05557003750684066), np.float64(0.26984363093285574)]"
0,0,"[np.float64(0.11717807364764274), np.float64(-0.13974107507646433)]"
0,1,"[0.05888240611179032, 0.10104749317079594]"
0,2,"[0.11554197319303806, 0.03793229625329185]"
0,3,"[np.float64(0.11863459008912572), np.float64(0.01607163890392402)]"
1,0,"[np.float64(0.01327600220779316), np.float64(0.018664114172496228)]"
1,1,"[-0.047666665373843155, -0.024232493703214453]"
1,2,"[-0.04758556699919773, -0.024186213666973766]"
1,3,"[-0.023954929357507655, -0.008413158096941445]"
2,0,"[np.float64(-0.3007088003777323), np.float64(0.3845851836618504)]"
2,1,"[-0.15832966943854587, -0.012281155229704285]"
2,2,"[-0.21309829143359232, 0.15662775008663593]"
2,3,"[-0.1722753725002678, 0.06128710746442649]"
3,0,"[np.float64(-0.2040582308590707), np.float64(-0.2604620927772212)]"
3,1,"[0.017421510002382207, -0.053981111317840336]"
3,2,"[-0.12792231569960635, -0.11641470531104042]"
3,3,"[-0.03876236955679571, -0.06477841456928503]"
4,0,"[np.float64(0.1785842624474006), np.float64(0.29192832942278)]"
4,1,"[0.24459656629514664, 0.27856944133214934]"
4,2,"[0.23338922853084737, 0.2418616206191881]"
4,3,"[0.24135259427913044, 0.25690807800443655]"
5,0,"[np.float64(0.09268224470585043), np.float64(-0.14807075341970927)]"
5,1,"[0.15254007299758449, -0.2594678573594842]"
5,2,"[0.16606774809031943, -0.21749440336709855]"
5,3,"[np.float64(0.17282076737290453), np.float64(-0.1547637971895635)]"
6,0,"[np.float64(0.11772278641144684), np.float64(-0.45168393799239037)]"
6,1,"[0.15316777224431197, -0.399061131095925]"
6,2,"[0.1497029453448117, -0.4064810180498229]"
6,3,"[0.11990619758209, -0.448415835060186]"
7,0,"[np.float64(-0.2059502269673393), np.float64(0.14242258713986872)]"
7,1,"[-0.057372436927244586, 0.07381668713934814]"
7,2,"[-0.06716279492203948, 0.062241717795162764]"
7,3,"[np.float64(-0.201441268923662), np.float64(0.12485028741026133)]"
8,0,"[np.float64(0.15707057853378212), np.float64(-0.028504338606197208)]"
8,1,"[-0.0703195453844446, -0.057252095378259434]"
8,2,"[0.10562552106419447, -0.0295150272725992]"
8,3,"[np.float64(0.16701608999762602), np.float64(-0.01779516229648572)]"
9,0,"[np.float64(-0.28152880558733323), np.float64(-0.16324886750447606)]"
9,1,"[-0.19750907528027725, -0.08856698646493918]"
9,2,"[-0.23657930056138543, -0.16950102431214026]"
9,3,"[np.float64(-0.2729220394097369), np.float64(-0.18039618446345446)]"
10,0,"[np.float64(-0.2994825836826777), np.float64(-0.25961422715963794)]"
10,1,"[-0.31633751651977204, -0.25256099425929324]"
10,2,"[-0.29730702774166007, -0.2527172178757662]"
10,3,"[np.float64(-0.3009172747314912), np.float64(-0.2634890001613237)]"
11,0,"[np.float64(-0.1189343929522431), np.float64(0.07795600604856523)]"
11,1,"[-0.0034229005777688115, 0.0812363608912993]"
11,2,"[-0.07378755514663468, 0.07647011937729048]"
11,3,"[np.float64(-0.17109120024386593), np.float64(0.08320934951772645)]"
12,0,"[np.float64(-0.03605344893200066), np.float64(-0.06179326035965939)]"
12,1,"[0.07358489642711585, -0.11953617120323437]"
12,2,"[0.02273632105308314, -0.06283319895932281]"
12,3,"[np.float64(-0.008718403476571046), np.float64(-0.052763273561367924)]"
13,0,"[np.float64(0.4468124913191741), np.float64(0.2002183406187814)]"
13,1,"[0.42622912844149974, -0.20014016554921818]"
13,2,"[0.4281481418471858, -0.18705600769374914]"
13,3,"[0.436959992905558, -0.13557708796394558]"
14,0,"[np.float64(-0.05375975432859503), np.float64(0.3646552681321607)]"
14,1,"[0.016881794896631996, 0.2768293526610246]"
14,2,"[-0.04380692978642953, 0.31777228078026454]"
14,3,"[np.float64(-0.0666297902635973), np.float64(0.36562904589808143)]"
15,0,"[np.float64(0.18683716213311818), np.float64(0.13563300618251656)]"
15,1,"[0.2277087907711083, 0.13817902470147025]"
15,2,"[0.19635553603723938, 0.13516560763998303]"
15,3,"[np.float64(0.1803299854567189), np.float64(0.1359560312577957)]"
16,0,"[np.float64(0.32147291610342216), np.float64(-0.010467411565290251)]"
16,1,"[0.2604193557300024, 0.16264375473760176]"
16,2,"[0.26694012902566067, 0.1520932934961403]"
16,3,"[0.27009384740002595, 0.14183278726421766]"
17,0,"[np.float64(0.24471988252424826), np.float64(-0.11958775429973197)]"
17,1,"[0.14895937536258114, -0.13804294498862826]"
17,2,"[np.float64(0.2899063096590149), np.float64(-0.11647831492414097)]"
17,3,"[np.float64(0.2623961502319736), np.float64(-0.1187718825412564)]"
18,0,"[np.float64(0.14324225941950622), np.float64(-0.2626906804087995)]"
18,1,"[-0.010790319761029154, -0.2504454131634879]"
18,2,"[0.09250897718055894, -0.2643173325348769]"
18,3,"[np.float64(0.1842057258441022), np.float64(-0.2610698168445954)]"
19,0,"[np.float64(0.36340263836459835), np.float64(0.18766582587787506)]"
19,1,"[0.1888179076818341, 0.16214922060006826]"
19,2,"[np.float64(0.36515082605882965), np.float64(0.20425836871525424)]"
19,3,"[np.float64(0.33838849569404716), np.float64(0.19905488534437818)]"
20,0,"[np.float64(0.05752164503424455), np.float64(-0.24154579939614987)]"
20,1,"[0.06912609902626937, -0.32548161253487606]"
20,2,"[0.07466768339169788, -0.26587584049956087]"
20,3,"[np.float64(0.05383240173767925), np.float64(-0.24567044159687723)]"
21,0,"[np.float64(-0.22889134500522404), np.float64(-0.22068320996509289)]"
21,1,"[-0.2705750279234058, -0.20086581193138717]"
21,2,"[-0.2624607995614481, -0.22068320996509286]"
21,3,"[np.float64(-0.2567002895019931), np.float64(-0.22144630342123234)]"
22,0,"[np.float64(-0.03207117574001278), np.float64(0.21635223911347817)]"
22,1,"[0.04360660537923813, 0.035471589876065364]"
22,2,"[0.04144348878992066, 0.03762356820626948]"
